time,topic,related,emotion,content,comment
547.50000,4,1,12.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
547.75000,,2,0.0,5,l
548.00000,,2,0,3,!song
548.50000,,2,0,3,Bottom right lmao SourPls ~ http://www.songq.tv/neviilz
549.00000,1,1,0.0,5,forced to watch nev cuz no other forsen impersoenator is online FeelsBadMan KOREA
549.50000,4,1,8.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
550.00000,4,1,16.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
550.25000,1,1,0.0,5,forced to watch nev cuz no other forsen impersoqenator is online FeelsBadMan KOREA
550.50000,2,1,1.0,5,hello PogChamp
550.75000,5,1,0.0,5,"@neviilz, read chat i mean kripp can do it u can"
551.00000,1,1,0.0,5,forced to watch nev cuz no other forsen impersorqenator is online FeelsBadMan KOREA
552.00000,,2,0.0,5,ㅓ머머머무뭐머머머머머머머머머머머ㅓ머머머멈
552.50000,8,1,-1.0,2,BibleThump
553.00000,1,1,0.0,5,forced to watch nev cuz no other forsen impersotrqenator is online FeelsBadMan KOREA
554.00000,4,1,8.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
555.00000,6,2,0.0,5,KKong ZULUL
555.33333,,2,0,3,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬ KKong KKong KKong KKong KKong KKong KKong KKong KKong KKong ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬ KKong KKong KKong KKong KKong KKong KKong KKong KKong KKong ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬
555.66667,6,2,0.0,5,hi
556.00000,4,1,16.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
556.50000,,2,0.0,5,ㅕ벼보ㅠ옹ㅎ늌ㅎ튜늉
557.00000,3,1,2.0,1,"@neviilz when hoej gets hosted, he usually streams in english for the new viewers; can you please do the same thing? PogChamp @neviilz when hoej gets hosted, he usually streams in english for the new viewers; can you please do the same thing? PogChamp"
557.25000,,2,0,1,!kpm
557.50000,5,1,1.0,5,Kappa per minute: 38
557.75000,3,1,0.0,5,MrDestructoid MASSAN OFFLINE MrDestructoid FORCED TO VIEWBOT NEVIILZ MrDestructoid
558.00000,4,1,22.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leade
559.00000,6,1,-7.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
560.00000,4,1,16.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
561.00000,1,1,6.0,1,@neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle
561.33333,4,1,4.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
561.66667,,2,0.0,5,ㅠㄴㅎㄴ 노튢뉴녾ㄴㅍ논ㅍㄴㅍㅍ뉴ㅠ노
563.00000,4,1,12.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
563.33333,6,2,0.0,5,kkong
563.66667,8,1,1.0,2,LUL
564.00000,,2,0,3,MEGALUL
565.00000,4,1,16.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
566.00000,3,1,0.0,1,What is this goddamn sorcery! 6k viewers?! Did Massan host you? @Neviilz
566.33333,6,1,-8.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
566.66667,4,1,20.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
567.00000,1,1,1.0,5,PogChamp nymnCorn
567.50000,,2,0,3,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
568.00000,6,2,0.0,5,PETALUL
568.50000,4,1,4.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
569.00000,,2,0.0,5,ㅋㅎㅋ 톻큐ㅠㅌㅎㅎㄴ ㅍㅁㅍㅍㄴㅍㅍㄴㅍ노논오어오두드구구구수ㅜ숫
569.50000,4,1,8.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
571.00000,4,1,12.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
571.33333,,2,0.0,5,http://hearthstone-gold.com/?id=1gBSptPc
571.66667,,2,0,3,Snykerss -> ヽ༼ຈل͜ຈ༽ﾉ NO LINKS OR RIOT ヽ༼ຈل͜ຈ༽ﾉ [warning]
573.00000,4,1,16.0,1,Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee Koreans don't have internet BibleThump Hail Supreme MingLee Leader MingLee Kim MingLee
575.00000,8,2,1.0,2,DatSheffy GivePLZ
578.00000,1,1,6.0,1,@neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle @neviilz make chat sub mode EleGiggle
584.00000,,2,0.0,5,amina kodumun bebesi bi susmadi
588.00000,,2,0.0,5,KingMe
588.33333,5,1,36.0,5,Kappa RAISE Kappa THE Kappa K Kappa P Kappa M Kappa Kappa RAISE Kappa THE Kappa K Kappa P Kappa M Kappa Kappa RAISE Kappa THE Kappa K Kappa P Kappa M Kappa Kappa RAISE Kappa THE Kappa K Kappa P Kappa M Kappa Kappa RAISE Kappa THE Kappa K Kappa P Kappa M Kappa Kappa RAISE Kappa THE Kappa K Kappa P Kappa M Kappa
588.66667,,2,0.0,5,롱ㅌ콘ㅍㅈㅍ조너토 ㅗ투누어구햐어나배므유samsung
589.00000,6,2,0.0,5,mill leeroy
589.50000,4,1,-2.0,5,BibleThump this used to be a small stream BibleThump
593.00000,3,1,-20.0,5,DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace
593.33333,1,1,10.0,5,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
593.66667,6,2,2.0,5,GivePLZ NervousMonkey TakeNRG
599.00000,1,1,10.0,5,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
599.50000,,2,0,3,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
600.00000,,2,0.0,5,bunun elini ayağını sikmek lazım
603.00000,6,1,-1.0,5,Is it a dildo behind you? DansGame
604.00000,3,1,-2.0,5,DISGUSTING STREAM WutFace
604.33333,3,1,2.0,5,5K VIEWERS NEV NICE BOTS Kappa
604.66667,6,2,0.0,5,SourPls
605.00000,,2,0,3,SourPls
605.50000,1,1,10.0,5,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
606.00000,8,1,1.0,2,Kappa
609.00000,8,1,1.0,2,PogChamp
611.00000,,2,0,3,!deck
611.33333,,2,0,3,Current : https://i.gyazo.com/9a65ee5c0b6980680ff7a791a0031ac4.png . For more decks check : bit.ly/HorribleDecksxD / https://twitter.com/NeviilzHS MingLee LUL PogChamp VisLaud :)
611.66667,3,2,0.0,5,@neviilz put kpop on
613.00000,8,1,1.0,2,Kappa
615.00000,,2,0,3,!kpm
615.25000,8,1,1.0,2,MingLee
615.50000,5,1,1.0,5,Kappa per minute: 77
615.75000,,2,0,3,MingLee
616.00000,3,1,-12.0,5,WutFace DISGUSTING STREAM WutFace WutFace DISGUSTING STREAM WutFace WutFace DISGUSTING STREAM WutFace WutFace DISGUSTING STREAM WutFace
616.50000,3,1,-3.0,5,Harry Potter worst nightmare WutFace
617.00000,7,1,1.0,5,Overdraw LUUUL
617.50000,8,1,2.0,2,Kappa Kappa
620.00000,8,1,26.0,1,Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa
620.50000,1,1,10.0,5,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
626.00000,,2,0,3,!deck
626.50000,3,1,-12.0,5,WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM
627.00000,3,1,-5.0,5,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
627.50000,8,1,27.0,1,Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa
628.00000,7,2,0.0,5,Yooooo
629.00000,3,2,0.0,5,this used to be a shakira stream FeelsBadMan
630.00000,3,1,2.0,5,nev loves us plebs :D
633.00000,8,1,27.0,1,Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa
634.00000,1,2,1.0,5,"@Several_Potatoes, xD /"
639.00000,1,2,1.0,1,xD /
639.50000,,2,0,3,xD
640.00000,8,1,1.0,2,PogChamp
640.25000,1,1,10.0,5,NEV SO POPULAR PogChamp NEV SO POPULAR PogChamp NEV SO POPULAR PogChamp NEV SO POPULAR PogChamp NEV SO POPULAR PogChamp
640.50000,,2,0,3,PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤ PogChamp PogChamp PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ PogChamp ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤ PogChamp O G C H A M P
640.75000,8,1,1.0,2,PogChamp
641.00000,,1,0.0,5,"5,7 k viewbots???"
641.50000,8,2,1.0,2,Kreygasm
642.00000,3,1,0.0,1,What is this goddamn sorcery! 6k viewers?! Did Massan host you? @Neviilz
643.00000,6,2,4.0,5,Kreygasm RareBoi Kreygasm RareBoi Kreygasm RareBoi Kreygasm RareBoi
644.00000,4,1,0.0,5,СУКА БЛЯДЬ SMOrc SMOrc SMOrc
644.33333,3,1,-10.0,5,WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM
644.66667,3,2,0.0,5,Beeep Beeep
645.00000,,2,0.0,5,볂녽젿ㄷ쩡콩뎓노마모묘먀캬툐탕요
646.00000,3,1,0.0,5,nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2 nevzPls1 nevzPls2
648.00000,5,1,1.0,1,Kappa ?
649.00000,3,1,-5.0,1,"ResidentSleeper ""Alright, voice crack, I guess"" ResidentSleeper ""Haven't yelled in a while, let's yell"" ResidentSleeper ""Autism isn't that good, but alright"" ResidentSleeper"
650.00000,1,1,0.0,1,"lost 500 viewers in a minute, because no sub only mode EleGiggle"
651.00000,,2,0.0,5,ANNENİ SİKMEK İSTİYORUM
651.50000,3,2,0.0,1,nevzPls1
654.00000,3,1,-10.0,5,WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM WutFace DISGUSTING STREAM
655.00000,3,1,1.0,5,@neviilz nice lipstick stream TheRinger
656.00000,1,2,0.0,5,This guy is so annoying
660.00000,,2,0.0,5,데다아이데다으태아읃애마마느애다데나닠카카
661.00000,8,1,33.0,1,Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa
662.00000,1,1,0.0,5,wtf. are u fucked up? bullshit talk like jesus
662.50000,1,1,0.0,5,what language is this? what language is this? what language is this? what language is this?
665.00000,7,2,0.0,5,kufretme lan
669.00000,,2,0,3,!lul
670.00000,,2,0,3,XD ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬ ariW haHAA haHAA ariW haHAA ariW haHAA ariW haHAA haHAA ariW haHAA haHAA ariW haHAA ariW haHAA ariW haHAA haHAA ariW haHAA haHAA ariW haHAA ariW haHAA ariW haHAA haHAA ariW ariW haHAA ariW ariW ariW haHAA ariW ariW haHAA ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬
670.50000,3,1,-20.0,1,WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz WTF 5K PPL @neviilz
671.00000,1,1,0.0,1,7:32 trixx9r: wtf. are u fucked up? bullshit talk like jesus
673.00000,7,2,-2.0,5,why not just lava shock FailFish
676.00000,3,1,0.0,1,What is this goddamn sorcery! 6k viewers?! Did Massan host you? @Neviilz
678.00000,3,1,-9.0,5,WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM WutFace DISGUSTING WutFace STREAM
681.00000,5,2,0.0,5,I wish anybody else was on...
682.00000,,2,0.0,5,쎠홍멈덛ㅎ량
684.00000,,2,0.0,5,JEAN MIE SA SUFFIE T Est CONNERIE!!!
686.00000,1,1,0.0,5,forced to watch nev cuz no other forsen impersonator is online FeelsBadMan forced to watch nev cuz no other forsen impersonator is online FeelsBadMan forced to watch nev cuz no other forsen impersonator is online FeelsBadMan forced to watch nev cuz no other forsen impersonator is online FeelsBadMan forced to watch nev cuz no other forsen impersonator is online FeelsBadMan forced to watch nev cuz no other forsen impersonator is online FeelsBadMan
692.00000,7,1,0.0,1,nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!!
699.00000,1,1,0.0,5,who the fuck is thjs guy? why he is in top hs streams?
700.00000,7,1,0.0,1,nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!!
702.00000,6,2,0.0,5,topdeck leeroy
702.50000,7,2,0.0,5,You are always shouting
703.00000,6,2,0.0,5,You are dead next turn :)
704.00000,4,2,-1.0,5,No neviilz boys GET THE FUCK OUT OF HERE YOOOOOOOO
704.50000,7,1,0.0,5,엍ㅋ쿠쿠쿹nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!!
705.00000,6,1,-6.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
705.50000,2,1,0.0,5,FeelsAmazingMan I FeelsAmazingMan FUCKING FeelsAmazingMan LOVE FeelsAmazingMan COCAINE FeelsAmazingMan I FeelsAmazingMan FUCKING FeelsAmazingMan LOVE FeelsAmazingMan COCAINE FeelsAmazingMan I FeelsAmazingMan FUCKING FeelsAmazingMan LOVE FeelsAmazingMan COCAINE FeelsAmazingMan I FeelsAmazingMan FUCKING FeelsAmazingMan LOVE FeelsAmazingMan COCAINE FeelsAmazingMan I FeelsAmazingMan FUCKING FeelsAmazingMan LOVE FeelsAmazingMan COCAINE
707.00000,6,2,0.0,5,Chill sis u have 7 health
707.25000,6,1,-17.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
707.50000,,2,0,3,!deck
707.75000,,2,0,3,Current : https://i.gyazo.com/9a65ee5c0b6980680ff7a791a0031ac4.png . For more decks check : bit.ly/HorribleDecksxD / https://twitter.com/NeviilzHS MingLee LUL PogChamp VisLaud :)
708.00000,6,1,-13.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
709.00000,6,2,0.0,5,LEEROY
711.00000,6,1,-12.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
712.00000,1,1,0.0,5,who the fuck is thjs guy? why he is in top hs streams?
712.50000,7,1,0.0,5,nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!! nevzChamp IM NOT SHOUTING!!!!
713.00000,6,1,-15.0,5,KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace KOREAN INVASION WutFace
713.33333,7,1,0.0,5,Is @Neviilz viewbotting now ?
713.66667,,2,0,1,!deck
719.00000,5,1,5.0,5,OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa OROSPU ÇOCUĞU Kappa
719.50000,,2,0,3,!deck
721.00000,5,2,0.0,1,"@SpbsT, MEGALUL"
721.50000,1,1,1.0,5,Thinking Nev is shouting in 2016 LUL
723.00000,8,1,1.0,2,LUL
723.50000,,2,0,3,MEGALUL
724.00000,5,2,0.0,1,"@SpbsT, MEGALUL"
725.00000,6,2,0.0,5,chill
725.50000,7,1,0.0,5,IS HE HIgH??
